254.848	530	0	497	0	60886
364.773	508	0	506	0	65947
1018.14	538	0	513	0	108653
54.4279	507	0	511	0	52202
450.816	490	0	529	0	70944
615.19	517	0	486	0	80507
15.8601	513	0	482	0	50562
51.9034	494	0	512	0	51955
300.08	498	0	515	0	63195
1199.03	514	0	499	0	123425
288.56	491	0	498	0	62391
193.773	524	0	474	0	58049
190.943	480	0	501	0	57904
1028.25	466	0	423	0	108795
162.665	491	0	501	0	56692
1239.2	539	0	532	0	126745
3670.96	566	0	540	0	518722
1906.28	473	0	467	0	201474
183.373	518	0	489	0	57494
279.932	504	0	497	0	62177
791.738	510	0	507	0	91338
7545.74	688	0	676	0	962768
82.5416	516	0	491	0	53260
118.442	516	0	507	0	54893
181.952	483	0	504	0	57602
544.297	498	0	520	0	75872
140.122	496	0	502	0	55756
275.445	527	0	493	0	62017
55.2475	468	0	526	0	52235
302.49	524	0	527	0	63294
5205.73	556	0	619	0	791073
484.126	449	0	475	0	72720
111.239	488	0	500	0	54656
2017.66	605	0	588	0	217276
2521.8	481	0	469	0	293194
1054.74	463	0	504	0	111564
446.181	480	0	510	0	70449
121.486	507	0	500	0	54934
2238.36	470	0	478	0	248705
12264.3	511	1	510	22	999281
16037	742	0	792	0	999967
1935.97	539	0	498	0	204568
530.66	547	0	581	0	75695
1640.56	473	0	523	0	168364
18.5311	491	0	502	0	50770
1056.77	493	0	545	0	111567
86.7791	494	0	503	0	53480
1130.17	438	0	459	0	117568
5062.46	552	0	493	0	771807
1708.99	425	0	408	0	177557
2409.6	507	0	501	0	274646
5622.53	634	0	632	0	843107
547.517	508	0	516	0	76292
595.92	471	0	485	0	79071
3938.11	525	4	456	19	571591
9629.22	574	2	528	22	993140
1454.76	530	0	542	0	148848
433.665	533	0	458	0	70213
2725.05	531	0	551	0	331122
816.327	492	0	529	0	93258
1664.63	566	0	513	0	171496
1279.12	510	0	506	0	130062
357.63	496	0	479	0	66130
89.8988	527	0	484	0	53694
170.613	499	0	511	0	57145
8072.69	415	2	360	15	976073
60.5382	507	0	498	0	52458
223.44	505	0	473	0	59618
100.29	506	0	479	0	54057
1508.82	533	0	475	0	153747
918.786	486	0	442	0	100885
423.757	538	0	480	0	69395
3549.15	627	0	569	0	492924
147.343	491	0	478	0	56007
535.078	483	0	503	0	75546
998.252	487	0	501	0	107483
3937.61	569	0	509	0	574384
1789.23	431	0	464	0	185739
77.1653	499	0	483	0	53123
6079.85	512	0	491	0	885644
89.0921	509	0	479	0	53583
409.055	519	0	517	0	68693
809.177	513	0	522	0	92452
209.161	472	0	469	0	58696
468.011	480	0	543	0	71863
418.724	464	0	471	0	69167
53.2813	519	0	495	0	52129
871.406	489	0	533	0	97035
3012.66	472	1	408	17	385520
1121.84	546	0	524	0	116578
0.993774	497	0	497	0	50041
478.236	506	0	523	0	72140
68.2129	488	0	507	0	52712
144.788	469	0	539	0	56053
3042.21	495	0	459	0	389743
9364.2	507	2	500	21	991304
2023.09	511	0	533	0	217077
18.3954	474	0	513	0	50745
136.188	496	0	498	0	55631
60.3333	516	0	500	0	52350
147.102	491	0	492	0	56107
42.1775	512	0	466	0	51725
335.47	482	0	498	0	64857
291.163	506	0	487	0	62472
2046.33	562	0	588	0	219956
127.506	517	0	470	0	55205
479.349	536	0	463	0	72457
9762.75	499	0	509	0	993726
5635.18	565	0	597	0	844244
133.116	495	0	517	0	55487
258.124	524	0	458	0	61004
527.648	512	0	499	0	74886
11468.7	696	0	705	0	998506
385.372	533	0	513	0	67545
1403.69	479	0	488	0	143013
7445.39	507	0	480	0	959523
7235.31	538	0	491	0	952729
220.771	501	0	508	0	59358
117.252	492	0	494	0	54731
1085.4	521	0	472	0	114620
121.902	491	0	498	0	54916
102.637	472	0	514	0	54134
926.907	510	0	471	0	101135
5611.41	630	7	624	26	839732
21.6736	511	0	486	0	50852
5942.88	475	1	465	20	874550
18945.4	707	8	658	28	999995
4169.11	567	0	525	0	618035
253.655	495	0	527	0	60862
383.628	512	0	483	0	67496
4.63205	510	0	484	0	50188
2369.82	484	0	464	0	269350
7400.23	592	0	582	0	958216
2235.8	498	0	457	0	247904
2435.58	474	0	458	0	279845
1070.03	564	0	564	0	112762
193.536	494	0	488	0	58098
962.945	448	0	493	0	104024
790.159	514	0	476	0	91679
6900.63	700	0	729	0	938185
603.177	534	0	477	0	79308
587.905	533	0	523	0	78523
121.176	483	0	526	0	54989
254.276	497	0	501	0	61089
14114.6	702	0	653	0	999833
661.491	526	0	506	0	83299
269.016	493	0	498	0	61638
303.009	515	0	510	0	63283
1368.61	527	0	538	0	139211
838.28	460	0	462	0	94907
359.878	512	0	469	0	65837
621.27	528	0	517	0	80709
622.704	483	0	512	0	80903
83.4288	516	0	515	0	53372
23.5401	513	0	490	0	50894
644.653	475	0	493	0	81892
311.312	478	0	501	0	63537
568.157	490	0	474	0	77331
613.852	532	0	488	0	80047
124.457	460	0	533	0	55126
238.727	467	0	490	0	60160
802.873	519	0	473	0	92441
90.81	506	0	481	0	53744
486.307	478	0	556	0	72830
1725.23	542	0	544	0	178574
229.518	518	0	502	0	59906
486.467	495	0	539	0	72774
866.535	493	0	503	0	96807
11.0778	514	0	486	0	50457
2527.33	448	0	467	0	296555
2190.94	628	0	588	0	239716
2.21293	493	0	505	0	50084
61.8295	486	0	506	0	52483
4895.06	443	0	448	0	746333
57.1717	494	0	488	0	52256
1755.62	564	0	524	0	181777
43.6471	479	0	513	0	51770
145.621	541	0	490	0	55930
4495.26	493	0	445	0	679533
2357.71	462	0	447	0	267366
72.5323	487	0	498	0	52931
60.2184	507	0	505	0	52402
412.245	506	0	509	0	68535
1253.01	485	0	473	0	128397
11857.1	617	0	551	0	998855
59.171	523	0	505	0	52394
230.18	457	0	481	0	59858
915.972	507	0	510	0	100369
65.1681	515	0	475	0	52650
554.132	530	0	497	0	76736
1700.52	462	0	519	0	175714
236.643	503	0	491	0	59985
